latitude,longitude,name,desc,color,source,precision
40.4439193,-79.8852953,"649 Penn Avenue , Pittsburgh , PA","649 Penn Ave, Pittsburgh, PA 15221",,Bing Maps,address
41.4091826,-75.6645544,"222 Wyoming Ave, Scranton, PA","222 Wyoming Ave, Scranton, PA 18503",,Bing Maps,address
40.7842527,-77.8525101,"418 Westerly Pkwy, State College, PA","418 Westerly Pkwy, State College, PA 16801",,Bing Maps,address
39.9599838,-75.6031952,"40 East Market Street, West Chester, PA","40 E Market St, West Chester, PA 19382",,Bing Maps,address
40.614536,-80.0917067,"2602 Brandt School Road , Wexford , PA","2602 Brandt School Rd, Wexford, PA 15090",,Bing Maps,address
39.9634438,-75.1426697,"801 North 3rd Street, Philadelphia, PA","801 N 3rd St, Philadelphia, PA 19123",,Bing Maps,address
41.6723764,-71.2786169,"382 Thames St, Bristol, RI","382 Thames St, Bristol, RI 02809",,Bing Maps,address
41.8920118,-71.4532663,"100 Twin River Road , Lincoln , RI","100 Twin River Rd, Lincoln, RI 02865",,Bing Maps,address
41.8920118,-71.4532663,"100 Twin River Road , Lincoln , RI","100 Twin River Rd, Lincoln, RI 02865",,Bing Maps,address
41.9338112,-71.4479675,"100 Twin River Casino , Lincoln , RI","Lincoln, RI",,Bing Maps,city/town
41.7287423,-71.2821092,"520 Main Street , Warren, RI","520 Main St, Warren, RI 02885",,Bing Maps,address
41.3803066,-71.8300449,"15 Canal St, Westerly , RI","15 Canal St, Westerly, RI 02891",,Bing Maps,address
32.7923164,-79.9423447,"45 1/2 Spring St., Charleston, SC","45 Spring St, Charleston, SC 29403",,Bing Maps,address
32.7889977,-79.9387817,"463 King Street, Charleston, SC","463 King St, Charleston, SC 29403",,Bing Maps,address
32.7916527,-79.9397888,"526 King Street, Charleston, SC","526 King St, Charleston, SC 29403",,Bing Maps,address
32.7765121,-79.9278183,"17 Broad Street, Charleston, SC","17 Broad St, Charleston, SC 29401",,Bing Maps,address
32.7895801,-79.9389093,"479 King Street, Charleston, SC","479 King St, Charleston, SC 29403",,Bing Maps,address
32.7787399,-79.9273605,"167 East Bay Street, Charleston, SC","167 E Bay St, Charleston, SC 29401",,Bing Maps,address
32.7920723,-79.9316483,"549 east Bay Street, Charleston, SC","549 E Bay St, Charleston, SC 29403",,Bing Maps,address
32.7820055,-79.986031,"825 Savannah Hwy, Charleston, SC","825 Savannah Hwy, Charleston, SC 29407",,Bing Maps,address
32.7820055,-79.986031,"825 Savannah Hwy, Charleston, SC","825 Savannah Hwy, Charleston, SC 29407",,Bing Maps,address
32.7334797,-80.0574247,"3157B Maybank Highway, Charleston, Sc","3157 Maybank Hwy, Charleston, SC 29455",,Bing Maps,address
32.7880211,-79.9368744,"39 John Street , Charleston, SC","39 John St, Charleston, SC 29403",,Bing Maps,address
32.7781258,-79.9319305,"72 Queen Street, Charleston, SC","72 Queen St, Charleston, SC 29401",,Bing Maps,address
32.7917976,-79.9521866,"218 President St, Charleston, SC","218 President St, Charleston, SC 29403",,Bing Maps,address
32.8097992,-79.9479218,"1081 Morrison Drive, Charleston, SC","1081 Morrison Dr, Charleston, SC 29403",,Bing Maps,address
32.7804794,-79.9276657,"215 East Bay Street, Charleston, SC","215 E Bay St, Charleston, SC 29401",,Bing Maps,address
32.7895358,-79.9387557,"462 King St , Charleston, SC","462 King St, Charleston, SC 29403",,Bing Maps,address
32.7895801,-79.9389093,"479 King St., Charleston, SC","479 King St, Charleston, SC 29403",,Bing Maps,address
32.7885132,-79.9378204,"434 King Street , Charleston, SC","434 King St, Charleston, SC 29403",,Bing Maps,address
32.7910652,-79.9403915,"545 king st , charleston, SC","545 King St, Charleston, SC 29403",,Bing Maps,address
32.8030472,-79.9532471,"730 Rutledge ave , Charleston, SC","730 Rutledge Ave, Charleston, SC 29403",,Bing Maps,address
32.7797203,-79.9267349,"192 E Bay St, Charleston, SC","192 E Bay St, Charleston, SC 29401",,Bing Maps,address
32.7883919,-79.9380992,"437 King Street , Charleston , SC","437 King St, Charleston, SC 29403",,Bing Maps,address
34.0170593,-80.9643402,"4840 Forest Drive, Columbia, SC","4840 Forest Dr, Columbia, SC 29206",,Bing Maps,address
34.0016153,-81.0336636,"1214 Main Street, Columbia, SC","1214 Main St, Columbia, SC 29201",,Bing Maps,address
33.9993985,-81.0399359,"803 Gervais St. , Columbia, SC","803 Gervais St, Columbia, SC 29201",,Bing Maps,address
34.0053168,-81.0352065,"1200 Hampton Street, Columbia, SC","1200 Hampton St, Columbia, SC 29201",,Bing Maps,address
34.000118,-81.036415,"1004 Gervais Street Suite A, Columbia, SC","1004 Gervais St, Columbia, SC 29201",,Bing Maps,address
34.0016441,-81.0342407,"1221 Main Street , Columbia, SC","1221 Main St, Columbia, SC 29201",,Bing Maps,address
33.9997874,-81.0379618,"920 Gervais Street, Columbia, SC","920 Gervais St, Columbia, SC 29201",,Bing Maps,address
32.7509918,-79.9527435,"979 Harborview drive, James Island, SC","Harborview Ln, Charleston, SC 29412",,Bing Maps,street
32.7910553,-79.8741071,"610 Coleman Blvd, Mt Pleasant, SC","610 Coleman Blvd, Mount Pleasant, SC 29464",,Bing Maps,address
33.5687599,-79.0334167,"4031 Hwy 17, Murrells Inlet, SC","Highway 17, Murrells Inlet, SC 29576",,Bing Maps,street
33.696373,-78.8786926,"1212 N Kings Hwy, Myrtle Beach, SC","1212 N Kings Hwy, Myrtle Beach, SC 29577",,Bing Maps,address
32.8747292,-79.9935684,"4401 McCarthy st., North Charleston, SC","McCarthy St, North Charleston, SC 29405",,Bing Maps,street
33.9939766,-81.0560837,"116 State Street, West Columbia, SC","116 State St, West Columbia, SC 29169",,Bing Maps,address
35.0541202,-85.3108549,"203 Broad St. , Chattanooga, TN","203 Broad St, Chattanooga, TN 37402",,Bing Maps,address
35.0622215,-85.3080063,"16 Frazier Avenue, Chattanooga, TN","16 Frazier Ave, Chattanooga, TN 37405",,Bing Maps,address
35.0403323,-85.3079092,"1274 Market Street, Chattanooga, TN","1274 Market St, Chattanooga, TN 37402",,Bing Maps,address
35.0435302,-85.3092952,"1110 Market St., Chattanooga, TN","1110 Market St, Chattanooga, TN 37402",,Bing Maps,address
35.0357625,-85.3046308,"55 Johnson Street, Chattanooga, TN","55 Johnson St, Chattanooga, TN 37408",,Bing Maps,address
35.0402525,-85.3078683,"1278 Market Street, Chattanooga , TN","1278 Market St, Chattanooga, TN 37402",,Bing Maps,address
35.9244695,-86.8703878,"403 Main St. , Franklin, TN","403 Main St, Franklin, TN 37064",,Bing Maps,address
35.9245131,-86.8705118,"408 Main St. , Franklin, TN","408 Main St, Franklin, TN 37064",,Bing Maps,address
35.9244695,-86.8703878,"403 Main St. , Franklin, TN","403 Main St, Franklin, TN 37064",,Bing Maps,address
35.9656227,-83.9198741,"18 Market Square, Knoxville, TN","18 Market Sq, Knoxville, TN 37902",,Bing Maps,address
35.964651,-83.9195314,"407 Union Ave, Knoxville, TN","407 Union Ave, Knoxville, TN 37902",,Bing Maps,address
35.9655952,-83.9180679,"428 S. Gay St., Knoxville, TN","428 S Gay St SW, Knoxville, TN 37902",,Bing Maps,address
35.145153,-90.0533676,"79 Madison Ave., Memphis, TN","79 Madison Ave, Memphis, TN 38103",,Bing Maps,address
35.135849,-89.9899216,"22 S. Cooper, Memphis, TN","22 S Cooper St, Memphis, TN 38104",,Bing Maps,address
36.149154,-86.798271,"1929 Broadway, Nashville, TN","1929 Broadway, Nashville, TN 37203",,Bing Maps,address
36.1640257,-86.7969657,"1402 Clinton Street, Nashville, TN","1402 Clinton St, Nashville, TN 37203",,Bing Maps,address
36.1517552,-86.7842929,"507 12th Avenue South, Nashville, TN","507 12th Ave S, Nashville, TN 37203",,Bing Maps,address
36.1221008,-86.775116,"2600 Franklin Pike, Nashville, TN","2600 Franklin Pike, Nashville, TN 37204",,Bing Maps,address
36.1640257,-86.7969657,"1402 Clinton Street, Nashville, TN","1402 Clinton St, Nashville, TN 37203",,Bing Maps,address
36.1513863,-86.8045502,"2208 elliston place, Nashville, TN","2208 Elliston Pl, Nashville, TN 37203",,Bing Maps,address
36.1510827,-86.8044698,"2212 elliston pl, Nashville, TN","2212 Elliston Pl, Nashville, TN 37203",,Bing Maps,address
36.1221008,-86.775116,"2600 Franklin Pike , Nashville, TN","2600 Franklin Pike, Nashville, TN 37204",,Bing Maps,address
36.1262307,-86.7892054,"2410 12th Avenue S, Nashville, TN","2410 12th Ave S, Nashville, TN 37204",,Bing Maps,address
36.1640257,-86.7969657,"1402 Clinton Street, Nashville, TN","1402 Clinton St, Nashville, TN 37203",,Bing Maps,address
36.1576271,-86.7885437,"123 12th Avenue North, Nashville, TN","123 12th Ave N, Nashville, TN 37203",,Bing Maps,address
36.149868,-86.7794876,"719 8th Ave S, Nashville, TN","719 8th Ave S, Nashville, TN 37203",,Bing Maps,address
36.1553307,-86.7699203,"37 Rutledge Street, Nashville, TN","37 Rutledge St, Nashville, TN 37210",,Bing Maps,address
36.1770554,-86.7487335,"1112 woodland st, Nashville, TN","1112 Woodland St, Nashville, TN 37206",,Bing Maps,address
32.4502563,-99.7326508,"173b Pine Street, Abilene, TX","173 Pine St, Abilene, TX 79601",,Bing Maps,address
32.4503363,-99.732376,"959 N. 2nd, Abilene, TX","959 N 2nd St, Abilene, TX 79601",,Bing Maps,address
,,"4812 Belt Line Rd, Dallas, TX 75254, Addison , TX",-,,Bing Maps,
30.2651145,-97.7466112,"200 Lavaca St., Austin, TX","200 Lavaca St, Austin, TX 78701",,Bing Maps,address
30.3180428,-97.7221451,"100 w. Northloop blvd, Austin, TX","100 Northloop Blvd W, Austin, TX 78751",,Bing Maps,address
30.3180428,-97.7221451,"100 w. Northloop Blvd, Austin, TX","100 Northloop Blvd W, Austin, TX 78751",,Bing Maps,address
30.2555068,-97.761879,"1100 South Lamar blvd, Austin, TX","1100 Lamar Blvd S, Austin, TX 78704",,Bing Maps,address
30.3180428,-97.7221451,"100 W. Northloop blvd., Austin, TX","100 Northloop Blvd W, Austin, TX 78751",,Bing Maps,address
30.2681266,-97.7432156,"123 W 6th St, Austin, TX","123 6th St W, Austin, TX 78701",,Bing Maps,address
30.266246,-97.744544,"319 Colorado St, Austin, TX","319 Colorado St, Austin, TX 78701",,Bing Maps,address
30.2739735,-97.7195892,"1906 E 12th St, Austin, TX","1906 E 12th St, Austin, TX 78702",,Bing Maps,address
30.266983,-97.7400284,"313 E. 6th St, Austin, TX","313 E 6th St, Austin, TX 78701",,Bing Maps,address
30.2675896,-97.7429886,"The Domain 11506 Century Oaks Terrace, Austin, TX","Austin, TX",,Bing Maps,city/town
30.2236996,-97.8394775,"4404 West William Cannon Suite L, Austin, TX","4404 W William Cannon Dr, Austin, TX 78749",,Bing Maps,address
30.28849,-97.748199,"2402 San Gabriel St, Austin, TX","2402 San Gabriel St, Austin, TX 78705",,Bing Maps,address
30.2650814,-97.7315598,"1012 E. 6th St. , Austin, TX","1012 E 6th St, Austin, TX 78702",,Bing Maps,address
30.2648888,-97.7312851,"1100 E 6th Street, Austin, TX","1100 E 6th St, Austin, TX 78702",,Bing Maps,address
30.2545204,-97.7620621,"1201 South Lamar Blvd, Austin, TX","1201 Lamar Blvd S, Austin, TX 78704",,Bing Maps,address
30.2570763,-97.7237091,"1910 East Caesar Chavez, Austin, TX","1910 Cesar Chavez St E, Austin, TX 78702",,Bing Maps,address
30.264267,-97.7292099,"1300 E 6th St, Austin, TX","1300 E 6th St, Austin, TX 78702",,Bing Maps,address
30.260053,-97.738594,"609 Davis st, Austin, TX","609 Davis St, Austin, TX 78701",,Bing Maps,address
30.2638022,-97.7460238,"202 W Cesar Chavez St, Austin, TX","202 Cesar Chavez St W, Austin, TX 78701",,Bing Maps,address
30.2840576,-97.7187805,"2207 Manor Rd, Austin, TX","2207 Manor Rd, Austin, TX 78722",,Bing Maps,address
30.3406294,-97.7388382,"6507 Burnet Rd. , Austin, TX","6507 Burnet Rd, Austin, TX 78757",,Bing Maps,address
30.2697868,-97.7426376,"718 Congress avenue, Austin, TX","718 Congress Ave, Austin, TX 78701",,Bing Maps,address
30.269102,-97.74121,"720 Brazos St., Austin, TX","720 Brazos St, Austin, TX 78701",,Bing Maps,address
30.2663479,-97.735527,"708 E 6th St, Austin, TX","708 E 6th St, Austin, TX 78701",,Bing Maps,address
30.3172779,-97.7206192,"207 East 53rd Street, Austin, TX","207 E 53rd St, Austin, TX 78751",,Bing Maps,address
30.2640705,-97.728653,"1308 E. 6th St., Austin, TX","1308 E 6th St, Austin, TX 78702",,Bing Maps,address
30.269786,-97.742637,"718 Congress Avenue , Austin, TX","718 Congress Ave, Austin, TX 78701",,Bing Maps,address
30.258396,-97.738594,"75 1/2 Rainey St, Austin, TX","75 Rainey St, Austin, TX 78701",,Bing Maps,address
30.2016869,-97.8787842,"5900 west slaughter ln , Austin, TX","5900 W Slaughter Ln, Austin, TX 78749",,Bing Maps,address
30.2406648,-97.7863468,"3403 S. Lamar Blvd., Austin, TX","3403 S Lamar Blvd, Austin, TX 78704",,Bing Maps,address
30.2669888,-97.7452316,"208 west 4th, Austin, TX","208 W 4th St, Austin, TX 78701",,Bing Maps,address
30.262308,-97.742744,"98 San Jacinto Blvd, Austin, TX","98 San Jacinto Blvd, Austin, TX 78701",,Bing Maps,address
30.2620068,-97.7225952,"1816 E 6th St., Austin, TX","1816 E 6th St, Austin, TX 78702",,Bing Maps,address
30.257989,-97.746154,"315 Congress Avenue, Austin, TX","315 Congress Ave S, Austin, TX 78704",,Bing Maps,address
,,"3235 East Cesar Chavez, Austin, TX 78702, Austin, TX",-,,Bing Maps,
30.2735252,-97.7600327,"1315 West 6th Street, Austin , TX","1315 6th St W, Austin, TX 78703",,Bing Maps,address
30.2648201,-97.7294846,"1209 east 7th street, Austin , TX","1209 E 7th St, Austin, TX 78702",,Bing Maps,address
30.267112,-97.744239,"415 Colorado Street , Austin , TX","415 Colorado St, Austin, TX 78701",,Bing Maps,address
30.0709782,-94.1318893,"3871 Stagg Drive, Beaumont, TX","3871 Stagg Dr, Beaumont, TX 77701",,Bing Maps,address
30.0526066,-94.1401672,"2355 IH-10, Beaumont, TX","2355 Interstate 10, Beaumont, TX 77705",,Bing Maps,address
30.0766582,-94.0951538,"500 Franklin, Beaumont, TX","500 Franklin St, Beaumont, TX 77701",,Bing Maps,address
30.6317523,-96.3394788,"4421 S Texas Ave , Bryan, TX","4421 S Texas Ave, Bryan, TX 77802",,Bing Maps,address
30.6505108,-96.3660355,"2005 S College Ave , Bryan, TX","2005 S College Ave, Bryan, TX 77801",,Bing Maps,address
29.702644,-95.122604,"122 East 10th Street, Chattanooga, TX","122 E 10th St, Deer Park, TX 77536",,Bing Maps,address
30.585676,-96.2843017,"3975 sh 6 s, College station , TX","3975 State Highway 6 S, College Station, TX 77845",,Bing Maps,address
32.8839818,-97.1535467,"5150 Colleyville blvd, Colleyville , TX","5150 Colleyville Blvd, Colleyville, TX 76034",,Bing Maps,address
30.2000103,-95.4556198,"3061 I-45 Frontage Rd, Conroe, TX","I-45 Frontage Rd, Conroe, TX 77384",,Bing Maps,street
32.970253,-96.9952774,"110 W. Sandy Lake Rd.  #112, Coppell, TX","110 W Sandy Lake Rd, Coppell, TX 75019",,Bing Maps,address
32.8156204,-96.7703857,"2101 Greenville Ave, Dallas, TX","2101 Greenville Ave, Dallas, TX 75206",,Bing Maps,address
32.796138,-96.802207,"2523 Mckinney Ave SUITE A, Dallas, TX","2523 McKinney Ave, Dallas, TX 75201",,Bing Maps,address
32.8116913,-96.7753906,"1921 N. Henderson Ave, Dallas, TX","1921 N Henderson Ave, Dallas, TX 75206",,Bing Maps,address
32.78514,-96.782379,"2901 Elm St, Dallas, TX","2901 Elm St, Dallas, TX 75226",,Bing Maps,address
32.8674614,-96.7868719,"8611 Hillcrest Avenue Suite 100, Dallas, TX","8611 Hillcrest Ave, Dallas, TX 75225",,Bing Maps,address
32.8143578,-96.7697906,"2008 Greenville ave, Dallas, TX","2008 Greenville Ave, Dallas, TX 75206",,Bing Maps,address
32.7971611,-96.8191223,"1628 Oak Lawn Avenue, Dallas, TX","1628 Oak Lawn Ave, Dallas, TX 75207",,Bing Maps,address
32.7781487,-96.7954025,"Front Room, Dallas, TX","Dallas, TX",,Bing Maps,city/town
32.784453,-96.7845304,"2708 Elm Streer, Dallas, TX","2708 Elm St, Dallas, TX 75226",,Bing Maps,address
32.799263,-96.8013992,"2811 McKinney Ave #22, Dallas, TX","2811 McKinney Ave, Dallas, TX 75204",,Bing Maps,address
32.7801704,-96.7990036,"1401 Commerce Street, Dallas, TX","1401 Commerce St, Dallas, TX 75201",,Bing Maps,address
,,"Lovers Lane Shopping Center, 5423 W Lovers Ln, Dallas, TX 75209, Dallas, TX",-,,Bing Maps,
32.7975033,-96.7981707,"2418 Allen St., Dallas, TX","2418 Allen St, Dallas, TX 75204",,Bing Maps,address
32.7787933,-96.7918625,"600 S Harwood St, Dallas, TX","600 S Harwood St, Dallas, TX 75201",,Bing Maps,address
32.7491875,-96.8261414,"238 w Davis, Dallas, TX","238 W Davis St, Dallas, TX 75208",,Bing Maps,address
32.7913202,-96.7955435,"1722 Routh St , Dallas, TX","1722 Routh St, Dallas, TX 75201",,Bing Maps,address
32.8148422,-96.7788162,"2401 N Henderson Ave , Dallas, TX","2401 N Henderson Ave, Dallas, TX 75206",,Bing Maps,address
32.8269043,-96.7846298,"4900 McKinney ave, Dallas, TX","4900 McKinney Ave, Dallas, TX 75205",,Bing Maps,address
33.670008,-95.483038,"Tates , Dallas, TX","Tates Trail, Paris, TX 75462",,Bing Maps,street
32.7781487,-96.7954025,"Standard Pour, Dallas, TX","Dallas, TX",,Bing Maps,city/town
32.83699,-96.820907,"5319 E Mockingbird Lane Unit 210, Dallas, TX","5319 W Mockingbird Ln, Dallas, TX 75209",,Bing Maps,address
32.81422,-96.770576,"1919 Greenville Ave, Dallas, TX","1919 Greenville Ave, Dallas, TX 75206",,Bing Maps,address
32.8393585,-96.697032,"1154 Peavy Rd. , Dallas, TX","1154 Peavy Rd, Dallas, TX 75218",,Bing Maps,address
32.8236,-96.76995,"2818 Greenville Ave, Dallas, TX","2818 Greenville Ave, Dallas, TX 75206",,Bing Maps,address
32.7781487,-96.7954025,"1617 High Line Dr, Dallas , TX","Dallas, TX",,Bing Maps,city/town
31.7870922,-106.507103,"3737 N Mesa Suite B, El Paso , TX","3737 N Mesa St, El Paso, TX 79902",,Bing Maps,address
32.7500785,-97.3577533,"2869 Crockett St, Fort Worth, TX","2869 Crockett St, Fort Worth, TX 76107",,Bing Maps,address
32.7500953,-97.3592754,"2949 Crockett Street , Fort Worth, TX","2949 Crockett St, Fort Worth, TX 76107",,Bing Maps,address
32.751453,-97.330459,"900 Houston Street, Fort Worth, TX","900 Houston St, Fort Worth, TX 76102",,Bing Maps,address
32.7889102,-97.3488182,"105 E. EXCHANGE AVE , Fort Worth, TX","105 E Exchange Ave, Fort Worth, TX 76164",,Bing Maps,address
32.7882437,-97.3490965,"2406 N. MAIN ST , Fort Worth, TX","2406 N Main St, Fort Worth, TX 76164",,Bing Maps,address
32.7500571,-97.3521609,"816 MATISSE DR., Fort Worth, TX","816 Matisse Dr, Fort Worth, TX 76107",,Bing Maps,address
32.7885551,-97.349472,"2411 N. MAIN ST. , Fort Worth, TX","2411 N Main St, Fort Worth, TX 76164",,Bing Maps,address
32.7475968,-97.3253495,"1701 COMMERCE ST , Fort Worth, TX","1701 Commerce St, Fort Worth, TX 76102",,Bing Maps,address
32.7485924,-97.360733,"3008 BLEDSOE ST , Fort Worth, TX","3008 Bledsoe St, Fort Worth, TX 76107",,Bing Maps,address
32.7518005,-97.3549652,"700 CARROLL ST , Fort Worth, TX","700 Carroll St, Fort Worth, TX 76107",,Bing Maps,address
,,"5454 Main St #123, Frisco, TX 75033, Frisco, TX",-,,Bing Maps,
,,"23228 Strand, Galveston Texas 77550, Galveston, TX",-,,Bing Maps,
,,"2028 Postoffice St. Galveston, Texas 77550, Galveston, TX",-,,Bing Maps,
,,"2102 Postoffice St. Galveston, Texas 77550, Galveston, TX",-,,Bing Maps,
29.2953205,-94.8079071,"Pier 21 suite 100 Building B, Galveston, TX","Galveston, TX",,Bing Maps,city/town
29.3042736,-94.7731628,"628 Seawall Blvd, Galveston, TX","628 Seawall Blvd, Galveston, TX 77550",,Bing Maps,address
,,"Gaylord Texan Resort, Grapevine, TX",-,,Bing Maps,
32.9552642,-97.0624877,"1501 Gaylord Trail, Grapevine, TX","1501 Gaylord Trail, Grapevine, TX 76051",,Bing Maps,address
32.9552642,-97.0624877,"1501 gaylord trail, grapevine, TX","1501 Gaylord Trail, Grapevine, TX 76051",,Bing Maps,address
32.9261475,-97.0773773,"1265 s main st, Grapevine, TX","1265 S Main St, Grapevine, TX 76051",,Bing Maps,address
29.7626375,-95.3614616,"908 Congress St. , Houston, TX","908 Congress St, Houston, TX 77002",,Bing Maps,address
29.7479973,-95.3860321,"307 Fairview St., Houston, TX","307 Fairview St, Houston, TX 77006",,Bing Maps,address
29.7319603,-95.4097061,"2003 Lexington St, Houston, TX","2003 Lexington St, Houston, TX 77098",,Bing Maps,address
29.7425575,-95.3794937,"3201 Louisiana street, houston, TX","3201 Louisiana St, Houston, TX 77006",,Bing Maps,address
29.7501571,-95.4614141,"1700 Post Oak Boulevard, Houston, TX","1700 Post Oak Blvd, Houston, TX 77056",,Bing Maps,address
29.8098164,-95.3991013,"2518 Yale Street, Houston, TX","2518 Yale St, Houston, TX 77008",,Bing Maps,address
29.7415123,-95.4214172,"2736 Virginia Street, houston, TX","2736 Virginia St, Houston, TX 77098",,Bing Maps,address
29.7303905,-95.3916473,"1010 Banks, Houston, TX","1010 Banks St, Houston, TX 77006",,Bing Maps,address
29.679815,-95.393898,"1103 South Shepard, Houston, TX","1103 South Loop W, Houston, TX 77054",,Bing Maps,address
29.742889,-95.415306,"2300 Westheimer, Houston, TX","2300 Westheimer Rd, Houston, TX 77098",,Bing Maps,address
29.738683,-95.490447,"6100 Westheimer, Houston, TX","6100 Westheimer Rd, Houston, TX 77057",,Bing Maps,address
29.744775,-95.38742,"500 Westheimer , Houston, TX","500 Westheimer Rd, Houston, TX 77006",,Bing Maps,address
29.8087158,-95.3893814,"6412 N. Main St. Ste. C, Houston, TX","6412 N Main St, Houston, TX 77009",,Bing Maps,address
30.0957812,-95.1724517,"108 Main, Houston, TX","108 Main, Houston, TX 77365",,Bing Maps,address
29.7387028,-95.4820557,"2611 Augusta Drive, Houston, TX","2611 Augusta Dr, Houston, TX 77057",,Bing Maps,address
29.756973,-95.456932,"1101-11 Uptown Park Blvd, Houston, TX","1101 Uptown Park Blvd, Houston, TX 77056",,Bing Maps,address
29.7613068,-95.3618469,"410 Main St, Houston, TX","410 Main St, Houston, TX 77002",,Bing Maps,address
29.7413883,-95.3793564,"3315 Milam st., Houston, TX","3315 Milam St, Houston, TX 77006",,Bing Maps,address
29.7632446,-95.3618774,"809 congress st, houston, TX","809 Congress St, Houston, TX 77002",,Bing Maps,address
29.743995,-95.395355,"1318 Westheimer Rd , Houston, TX","1318 Westheimer Rd, Houston, TX 77006",,Bing Maps,address
29.70891,-95.6888504,"1417 Westheimer Rd, Houston, TX","Westheimer Rd, Houston, TX 77082",,Bing Maps,street
29.7415123,-95.4214172,"2736 Virginia St, Houston, TX","2736 Virginia St, Houston, TX 77098",,Bing Maps,address
29.70891,-95.6888504,"1517 Westheimer Rd, Houston , TX","Westheimer Rd, Houston, TX 77082",,Bing Maps,street
29.743114,-95.396919,"1424 Westheimer Rd, Houston , TX","1424 Westheimer Rd, Houston, TX 77006",,Bing Maps,address
29.7383695,-95.379777,"3718 Main st , Houston , TX","3718 Main St, Houston, TX 77002",,Bing Maps,address
29.6398697,-95.2439346,"10520 gulf fwy, Houston , TX","10520 Gulf Fwy, Houston, TX 77034",,Bing Maps,address
29.8087158,-95.3893814,"6412 N Main St , Houston , TX","6412 N Main St, Houston, TX 77009",,Bing Maps,address
29.9974003,-95.5758743,"10850 Louetta Rd, Houston , TX","10850 Louetta Rd, Houston, TX 77070",,Bing Maps,address
29.7579689,-95.375618,"702 W Dallas, Houston , TX","702 W Dallas St, Houston, TX 77019",,Bing Maps,address
29.7799169,-95.5616737,"800 Sorella Ct, , Houston , TX","800 Sorella Ct, Houston, TX 77024",,Bing Maps,address
29.741119,-95.466247,"5150 Westhiemer, Houston , TX","5150 Westheimer Rd, Houston, TX 77056",,Bing Maps,address
29.7340129,-95.4114264,"3607 s.sandman, Houston , TX","3607 S Sandman St, Houston, TX 77098",,Bing Maps,address
29.7611427,-95.3619766,"416 Main Street , Houston , TX","416 Main St, Houston, TX 77002",,Bing Maps,address
29.7604504,-95.3697815,"510 Shepard Drive , Houston , TX","Houston, TX",,Bing Maps,city/town
29.7622414,-95.3611374,"300 Main Street , Houston , TX","300 Main St, Houston, TX 77002",,Bing Maps,address
29.7677853,-95.3774811,"1919 Washington Avenue, Houston , TX","1919 Washington Ave, Houston, TX 77007",,Bing Maps,address
29.7612591,-95.3624802,"419 Travis , Houston , TX","419 Travis St, Houston, TX 77002",,Bing Maps,address
29.7605722,-95.361709,"1008 Prairie Street, Houston , TX","1008 Prairie St, Houston, TX 77002",,Bing Maps,address
29.7471714,-95.4616928,"1800 Post Oak Blvd, Houston , TX","1800 Post Oak Blvd, Houston, TX 77056",,Bing Maps,address
29.7402039,-95.4103546,"2815 S. Shepherd, houston , TX","2815 S Shepherd Dr, Houston, TX 77098",,Bing Maps,address
29.737501,-95.467636,"2800 Sage, houston , TX","2800 Sage Rd, Houston, TX 77056",,Bing Maps,address
29.7634348,-95.3607789,"913 Franklin Street, Houston , TX","913 Franklin St, Houston, TX 77002",,Bing Maps,address
29.75376,-95.3635705,"1201 Caroline Street, Houston , TX","1201 Caroline St, Houston, TX 77002",,Bing Maps,address
29.7678337,-95.3796768,"2101 Washington Avenue , Houston , TX","2101 Washington Ave, Houston, TX 77007",,Bing Maps,address
29.7619247,-95.361194,"316 Main Street , Houston , TX","316 Main St, Houston, TX 77002",,Bing Maps,address
29.7604504,-95.3697815,"3422 N. Shepard Drive, Houston , TX","Houston, TX",,Bing Maps,city/town
29.7671661,-95.3823166,"2310 Decatur Street, Houston , TX","2310 Decatur St, Houston, TX 77007",,Bing Maps,address
29.8098164,-95.3991013,"2518 Yale ST, Houston , TX","2518 Yale St, Houston, TX 77008",,Bing Maps,address
,,"Lantern Lane Shopping Center 12538 Memorial Dr, Houston , TX",-,,Bing Maps,
29.8021622,-95.399498,"1801 Yale street , Houston , TX","1801 Yale St, Houston, TX 77008",,Bing Maps,address
29.7745953,-95.4182968,"5519 Allen St, Houston , TX","5519 Allen St, Houston, TX 77007",,Bing Maps,address
29.738683,-95.490447,"6100 westheimer, Houston , TX","6100 Westheimer Rd, Houston, TX 77057",,Bing Maps,address
29.7385747,-95.4130834,"2202A west Alabama , Houston , TX","2202 W Alabama St, Houston, TX 77098",,Bing Maps,address
29.7681561,-95.3978882,"33 Waugh Drive , Houston , TX","33 Waugh Dr, Houston, TX 77007",,Bing Maps,address
29.7833824,-95.5451431,"947 Gessner Rd, , Houston , TX","947 Gessner Rd, Houston, TX 77024",,Bing Maps,address
29.7621269,-95.3612213,"306 Main Street, Houston  , TX","306 Main St, Houston, TX 77002",,Bing Maps,address
32.8597393,-96.9589148,"4020 N. MacArthur Blvd, Irving, TX","4020 N MacArthur Blvd, Irving, TX 75038",,Bing Maps,address
29.7554424,-95.7516559,"1850 S Mason Rd, Katy, TX","1850 S Mason Rd, Katy, TX 77450",,Bing Maps,address
29.7857501,-95.7344207,"20920 katy freeway # R     , KATY, TX","20920 Katy Fwy, Katy, TX 77449",,Bing Maps,address
